,GBM4,GBM6,GBM8,GBM9,O2,GBM14,GBM16,GBM21,GBM24,GBM28,O3,O4,O9,GBM30,GBM32,GBM35,GBM36,GBM42,GBM45,GBM50,A5,O10,GBM51,GBM56,GBM57,GBM58
RAB6IP1,4.1687082743754,4.12712991541635,4.23235623585443,4.27142638980151,4.11295812432549,4.03529618710932,4.17778110763717,4.32877021120433,4.09194112712223,4.18239482053202,4.36875568842353,4.09397729658628,4.36518587669629,4.29050635521002,4.3522691753418,3.99162252077323,4.24704664240759,3.99524134347051,4.06935602524433,4.18638380774467,4.45562319500258,4.16271462134252,4.25418398237122,3.98437643168621,4.30558887647228,4.18755114858519
SH3GLB1,4.02414885628303,3.87809786430926,4.03342295123716,3.91211849392229,3.5862299335877,3.86245036120467,3.58305780382275,3.80448373157202,3.70490635509089,3.31623818268247,3.65604585343037,3.71375926890151,3.42844840991436,3.73559251296766,3.75573761217141,4.09534620757066,3.5777820367373,3.97921396670439,3.88599224138892,3.88207845983682,3.35336585287928,3.66610539207134,3.99717525897912,3.86840083607761,3.48274942049816,3.88030116546725
TJP2,3.50156559816754,3.4913212044936,3.83898433037989,3.71661877035925,3.34037430481979,3.29940159952497,3.85184913770881,3.89515995609936,3.64417960972733,3.71709563929492,3.37886138555761,2.97015293486099,3.59036215253892,3.90485068015639,4.05939527136168,3.47171714055464,3.67402369719911,3.01485600035501,3.54508397283845,3.39705349116377,4.33229740240253,3.54214881939417,3.19419398360671,3.42080006759465,3.59756663328199,3.46539817046989
FXYD5,3.95067639271911,3.86771921140936,3.61119099772275,3.5229976388337,3.68710694660979,4.12333560164252,3.69400598577718,3.81715712601672,3.81587428214961,3.50117939584061,3.53957199074163,3.534392688861,3.29506192518601,3.46144524965864,3.82944195300132,4.16805034849213,3.39661478036503,3.9561139961296,3.78388743578965,3.51043280297139,3.57141136048938,3.43471114411467,4.30395698305536,3.56377194154736,3.72048411690514,3.84042084387326
TUB,3.4231842489138,4.0152996794403,3.81592132923683,4.2321909291632,4.32714899168178,3.71128078130175,3.96152863389797,4.05650320994832,3.9617726116397,4.20208571334708,4.17366865023676,4.18941428445544,4.52857761265693,4.00486647961358,3.87964410979048,3.84806306089614,4.21889896312184,3.7175860486419,4.08537011428265,3.58759839297171,4.3467123902165,4.12137870266291,3.71020489244986,3.94985401460087,4.10925109975655,4.06205856028872
AA088873,3.56644397415389,3.44352536290608,3.39462693932033,3.36796481101023,3.45124991170101,3.62552697237746,3.29925532174221,3.20257004609748,3.59505111753551,3.40757885976044,3.47266636408217,3.40244778807597,3.037741545967,3.55069334964142,3.34633869336125,3.60565094299414,3.24409643651345,3.43050139696317,3.37590236457289,3.60061617059442,3.28507661887812,3.33736061032892,3.46095253937829,3.41135467180912,3.46437462452722,3.39208974749661
PRKCA,3.94277357267826,3.89022288614176,4.01814492041989,4.02086415967271,4.00226803336402,3.64889956715409,3.93659903476682,3.91015560476491,3.79151057944244,4.18397894437125,3.98538007799574,4.13334493341158,4.22234385831933,4.02453570309401,3.98384576909377,3.9142055999347,3.90469888708867,3.97539062900614,3.89426830982407,3.95491215754191,4.19934248372702,3.98125560688322,4.03311135325086,3.90416700362701,4.04915031398477,3.96254316075273
RPL22,4.12718179778394,3.87695499548014,4.07748901839567,4.3033071016128,4.13144032322963,4.18814005109203,4.11435890688001,4.17672133945171,4.08815190027712,4.27313936733234,4.38588745525167,4.43153506758562,4.22978105076777,4.19298802467509,4.22384790651198,4.19139207049963,4.5245910888909,4.10710874688075,4.2808716477142,4.02366716716898,4.51815192961477,4.1507805325608,4.27137659290395,4.14618535876661,4.16688057538875,4.23532344688617
SLC1A1,3.20335413520359,2.79319369283662,3.63056576959877,3.47536358730359,3.77324287127781,2.8814605518024,3.03553139522461,3.74027787534511,3.31056204850356,3.72331066407598,4.12977616260808,3.99356398687311,3.78412759743843,3.4009153076378,3.31284268010116,3.19744238883452,3.6853589430798,2.964709723951,2.85649023466776,3.1727415447582,3.50202992769957,3.97155447803075,3.20013556664059,3.82987267968753,3.87355274486926,3.38177676261398
RABGAP1,3.93774846824819,3.81599742988383,4.0034878469947,3.96387500793246,4.05394386362292,3.79646886871063,3.92260994209223,3.89428238139818,3.81791973351849,4.06289497705601,3.9735042330149,4.02784560273156,4.02175380438897,3.99048776828235,4.0678774402938,3.89675686139898,4.2099963856108,3.9786533253571,3.72022994289649,3.87749090439078,4.09998047005613,3.91602739356494,3.74017455976068,3.99591463240011,4.02610231072543,3.88065830424412
AP2B1,3.76703847935153,3.61651962378445,4.125328796697,3.88740026764155,3.97394000984347,3.81147674233041,3.81021611399278,3.93471019392598,3.85807631222552,4.0630149723591,4.03399700761316,3.95875112935981,4.18606664592786,3.88816218921388,3.76878271868482,3.77390034095455,3.68524519505524,3.91224725232349,3.7257804261556,3.91056645952404,4.08747048793235,4.15303557463483,3.88440352949076,3.9809868096815,3.90260542413349,3.91365265684925
WASF3,3.59461803763948,3.93250329163933,3.75570887775266,3.97570084986527,4.17553625261226,3.50141217143476,3.89918128022386,3.97585803510638,3.89660017352656,4.3300834418881,4.03290893214167,4.17335730012064,4.37687483928169,4.28121686905384,4.04354731486067,3.92452397308064,4.35921171771865,3.40363776160182,4.06999047972253,3.68491337185972,4.45453858204498,4.13885183601593,3.78497470751236,3.61162263346201,4.18923814195999,4.11225863423841
CAPZA1,4.20142730537251,3.96876430823744,3.93829806836069,3.91353618591028,3.82218881251027,4.1337088247757,3.84091149063622,4.04112183785015,3.99193207207425,4.07276611062343,3.77126866081122,3.74771306800607,3.65475720295107,3.84882875267225,3.95461396185394,4.01696117360478,3.84840159209394,4.31902225426038,3.87508071934868,3.88031552531011,3.62534054540687,3.92022144905443,4.15938922837137,3.97247161958702,4.08296601360358,4.10625309520615
HSPA6,3.56837270852811,3.84221545056025,3.4945609980957,3.03435167112795,3.08177167187734,4.07770692239354,4.1406564697074,3.11201012021429,3.77987249074506,1.98355863473996,2.9009479844833,3.14271725349496,3.03059081742117,2.42422316523362,3.51912560095407,3.16207009294121,2.4880738589077,3.46372476057218,3.08516780220686,3.18562515297855,2.19914333441282,1.84030687785465,3.96333403584815,3.38544932731902,2.92926612936784,3.56679479840485
BF435290,2.36807480070204,2.15691545171011,2.3248748322072,2.49383850194089,2.21623981846044,2.18362283144333,1.93507376270199,2.84814414516349,2.14777213665321,2.476367824456,2.46315510657138,2.4726687041948,3.35957653530202,2.32897253040114,2.30367114466402,2.88323942521618,2.49091175591106,2.38416337993351,2.05924524788163,2.0768442557801,3.60024835866496,2.43918579849268,2.17431280581998,2.00180291757082,2.09835987094189,2.78001399235055
KRAS,3.79335866859405,3.78654231437037,3.60324345843587,3.82705707633621,3.85171051353215,3.67374504928176,3.79574011724662,3.77643929373559,3.85931996618149,4.28446915310629,4.03472673320351,4.07359805060683,3.99030483816166,3.8925319063009,3.83022054917789,3.86558261969005,4.02424920428901,3.94354605440258,3.67963699812693,3.85894928100348,3.94647957950839,4.15334413888011,3.85684605556366,3.80612242615241,4.16150893038986,3.96981325909229
NNMT,3.82112779798348,3.34009177697793,3.8559512968053,3.06562900416832,3.01540376951143,4.55249111680934,3.3980058427254,3.4167701107572,3.54997088080791,3.22314379385811,3.34227163852417,2.50816192795076,2.87374829040323,2.89690468236933,3.45793879012405,3.08884420877863,3.11754570957608,3.99716625404012,3.11390025479299,3.59865286720692,2.60658341553469,3.24394985376152,4.50594739761809,2.96117183719302,3.28749291289666,4.60540619372384
MYO9B,3.698811979257,3.63813448818341,3.54158024232355,3.50999831307366,3.5706113475495,3.5546503702344,3.59699898934064,3.67155067193417,3.69883161606766,3.32994147505602,3.52824572405449,3.50133331556058,3.38325526757123,3.73328981375449,3.81890307598317,3.55293163252582,3.5623052386983,3.60075983232819,3.5936164261458,3.64871549895426,3.52170020959628,3.45861428319006,3.55801939130841,3.68659140772107,3.56860425756102,3.49542069170932
YWHAB,3.51814331542496,3.54466955974825,3.48700594498348,3.51834624351443,3.57332841616532,3.75375122927088,3.84343318025385,3.878794752255,3.56268723890254,3.57446985733406,3.56924044012963,3.46951436765636,3.86614166351235,3.73395561451007,3.57699770997382,3.73539783229582,3.8455200931899,3.58873881245495,3.73529526644556,3.76347239416004,3.21097227890713,4.14570917387384,3.40711936430047,3.69151548123963,3.53086178060731,3.6713294012666
RNASE6,3.88845369267795,3.50614012589831,3.53800397704653,3.32763189208571,2.53212987067185,3.72700953087714,3.33194045281541,3.48345834442338,3.72108497653603,2.85197892411687,3.32644114409244,3.62367293443695,2.47422646550467,3.24065431486953,3.39729521094938,3.46030159363713,3.16698483927558,3.71875480130377,3.50566810816042,3.46160266093552,3.06884422803072,2.96482464695006,3.46145995779959,3.60695921566351,3.04715644269909,3.97520991697011
sep-11,3.49170717073672,3.04634920437759,3.35732888842453,3.48790471676079,3.48345220966462,3.49845419189081,3.37935338723892,3.64072663976895,3.67683137341112,3.69322563859754,3.24556892504636,3.41443833523995,3.78859905686297,3.48024602671328,3.36360464758575,3.43351654159882,3.52598458801885,3.34357676418183,3.39692674770063,3.60804033638231,3.82812210816992,3.67921414932993,3.52255976916126,3.43391985155647,3.58382040185614,3.4960851343977
FAM20C,4.7171996789945,4.76060385397007,4.55148744815754,4.06543323233583,3.88049466877282,4.50303502072043,4.08938661458546,4.09094419687942,3.95997459935302,3.7576667710305,4.01732309242594,3.85943697475335,3.60045415377018,3.82874971017179,3.90833293556786,4.5937292200608,3.67765010630963,4.8237495471864,4.55142779470989,4.52724156855825,3.51985895747483,4.08768475524189,4.6065177594571,4.27620873668554,4.04667469803885,4.38401412686547
ETNK1,3.61725098467682,3.41122445284349,3.6242892136679,3.79009514502903,3.64135659712719,3.42153532266403,3.57425437986545,3.63625935520764,3.65715465796039,3.38889177180673,3.72573902308551,3.69290717015356,3.65656656557856,3.69643074546698,3.513979344922,3.61406197767104,3.48101414263594,3.26838043529368,3.56319383395759,3.50794366583611,3.7434101164224,3.88564341973978,3.35087709562092,3.69046605635913,3.24228047508319,3.62540279951463
ZNF710,3.31408642050833,3.50470378304118,3.30611951995111,3.10748640509104,3.36309540757972,3.27260408743382,3.69275458885129,3.55999538910642,3.54268254670617,3.49110888889959,3.39334369332373,3.42169900063317,3.55206221425776,3.54380341636242,3.56413985876373,3.32659042217717,3.49421792401269,3.01338080659301,3.29484193775737,3.35863467792868,3.55744006754226,3.29070357752384,3.24122063752869,3.12480897174724,3.46765412208395,3.28922473266783
PLAT,3.78469302014185,3.74351290041734,3.74396216734195,2.83957482580915,3.46520999164493,3.54387716100364,3.62258161838384,3.44192094147242,3.56517165782527,3.20471401677861,3.13186172425029,3.02296791384385,2.79784621444318,3.23546153010266,3.32967240501223,3.54738723541687,3.0227610790833,3.80348060515496,3.53561990860224,3.81506804980718,3.10836947955289,3.2659231580459,3.70679840516432,4.06651708469299,3.55193464895627,3.5297002927961
NR2F2,3.90652283625444,3.73026218329825,3.45239831346526,2.8427801782183,3.76784225105952,3.11090740336752,3.44102000181601,3.44622609090154,3.4622308372357,3.4253767112824,3.13602005928441,3.24973239463017,2.5901493978086,3.05532671760823,3.45307329213794,3.17726198524696,3.12856048354359,3.40026230191083,3.26227567528118,2.88566986656354,3.32772563063642,3.22688873739829,3.53789361109564,3.82325507035995,3.39521610147315,2.88762630116437
XM_168590,3.63195832626252,3.52202147101151,3.60988306042085,3.50687476940013,3.4403127767879,3.74012218169346,3.50516232839363,3.52986981660787,3.3569237457669,3.56450154553885,3.36394105416473,3.24281315000715,3.32655295390098,3.25791773088583,3.34674366370055,3.59016892605284,3.40578009643537,3.68143038571338,3.62936759488217,3.66588057899482,3.15164989060862,3.20199243704047,3.67050366208588,3.57519708513749,3.52442870919662,3.28891737277947
GNG12,3.94288642435893,3.91296774335034,4.03988440963037,3.45469595528818,3.46471736559151,4.07544271820719,3.79469169208026,3.99203753644287,3.95762629600564,3.45989901994389,3.63432065407653,3.27085903678608,3.0376408032506,3.63461348224077,3.89277424259217,3.88975201446673,3.79634047274809,3.79033077311706,3.75028455595291,3.94250896468648,3.64043412909105,3.49191695546848,3.98806664101888,4.13276095261745,3.58244746404093,3.90870618465717
KIAA1704,3.34514426835094,3.29001434381378,3.25435614276163,3.25988331207354,3.42828466458275,3.34441330010351,3.4414954556433,3.52804260664881,3.40549047489442,3.3203656636954,3.68765441585179,3.6206941343794,3.4257777092696,3.475501940276,3.44381008851054,3.64718093706948,3.53217323290861,3.18307215911088,3.41681003213131,3.22809429401127,3.47120366947025,3.61269200961414,3.36563453454968,3.27906777934284,3.24641979006955,3.22728804511449
MCM5,3.50044629652825,3.46148727159704,3.87258528363778,3.38824653440537,3.28036595115777,3.45041109150982,3.75823283340708,3.42298095546185,3.4404603941073,2.97515919743476,3.34541137431836,3.23037534055079,3.2245208907953,2.88901020711551,3.4647257072192,3.2602865729204,3.00122038838979,3.53416170667009,3.41996615161701,3.26154691156309,2.42111671744892,2.72385284108808,3.44354100342392,3.71016443229456,3.25719890655333,3.40279991757186
CHD9,3.17797836088546,3.26309517135131,2.83698455124485,3.41151095039547,3.15220239450575,3.41932663940578,3.4172009013395,3.23959624989952,2.97270952824998,2.62406128194442,3.38995135836655,3.55131053777664,3.83156169331983,3.30495667015665,3.09969410471995,2.87079120281351,3.11721526473809,3.20773397714172,3.14124810105784,3.60152569773813,3.6241122648387,3.67149737738782,3.29990828569971,3.44240168310922,2.8359523372907,3.30234781518042
C1orf192,3.26782057240795,3.42429412552578,3.43110729385117,3.53637458599517,3.52593905094132,3.19430810710781,3.61092502323216,3.47306444057746,3.31504790692715,3.70707224037275,3.53198980657962,3.42580084500872,3.5332338758685,3.52057614615287,3.5188003481706,3.47048987404548,3.66942111733096,3.21986052196189,3.29872931758632,3.3786585810997,3.78004195562743,3.56136271687653,3.43889549463099,3.45449316769216,3.54879538888032,3.47262541006997
SPRN,2.79258637789552,2.56016377564946,3.36599386784697,2.94427386449994,3.20359851633523,3.31221142986508,3.21621236534991,2.92889848248948,3.36948377527982,3.29170532050434,2.96886383986178,3.49947785621475,3.08879182123791,3.50383302130181,2.56942073129391,3.35195681936394,3.4129468193175,3.6510171651068,3.27617056839173,2.9022161766094,3.32223997493115,3.64511314213058,3.50713693770202,3.18551835724447,3.20093554365765,3.05078987995596
STAT2,4.51406383582092,4.21173575645649,4.35652223794006,4.22622872770008,3.8531011027624,4.17056121660322,4.35944364407043,4.17150357562063,4.25022657620394,4.10847078107619,3.93822137048126,4.08545580708648,4.02475539655148,4.20203427748726,4.35082776332757,4.41551484272949,4.05269232630033,4.48682220154487,4.18431263468412,4.40820881713751,4.09005712320987,4.21480009861954,4.2323653414121,4.60671947791267,4.12137538579146,4.42675101681501
RER1,3.50816799296555,3.48345392169904,3.55844467446996,3.59482464070232,3.57987993073389,3.66488791211057,3.55749011851802,3.51291082122089,3.49316516946319,3.4660688516049,3.31650250208794,3.36544399162687,3.31010061111114,3.55873040467925,3.44679400208489,3.66293632779218,3.59760491786864,3.73146176181252,3.52348047752495,3.63053068995484,3.19008337886261,3.47217348947489,3.55802083324261,3.71627669607763,3.38116582067683,3.53980600354908
TYMS,4.12029431348905,4.24341842329653,3.99192547970077,4.13124874711921,4.11444577414304,4.13436908579749,4.30760074802263,3.99239554375598,4.43342478869304,3.33716863603796,4.28759487591175,3.82204058476037,3.58905306981956,3.87325647033174,4.04405518124935,3.98403666606664,3.42159932069181,3.9391355062543,3.73254348518204,4.2778056222491,3.27850392415765,3.04650569965257,4.03360141796816,4.2431823097591,3.93641883072174,3.51438356628316
BMS1L,3.44621396653981,3.23286427820017,3.43749767910032,3.33981998798161,3.65201452645607,3.43543248248747,3.05904892678107,3.20064560936072,3.25217023972896,3.1747675409014,3.63918686219331,3.39061756768013,3.29472540277582,3.36623481560041,3.44618178870787,3.21423196234853,3.4939804237147,3.43952563564051,3.18332024739602,3.15797477156973,3.22300373863544,3.34454847369748,3.20512015030755,3.23543248752611,3.2783389947444,3.18309495154682
